vendor_id,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,total_amount
3,1,2.09,14.0,0.0,0.5,0.0,0.0,0.3,14.8
3,1,18.85,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,0.33,3.5,0.5,0.5,0.0,0.0,0.3,4.8
3,1,1.16,10.0,0.5,0.5,0.0,0.0,0.3,11.3
3,1,3.93,14.5,0.0,0.5,0.0,0.0,0.3,15.3
3,1,2.48,14.5,0.5,0.5,3.16,0.0,0.3,18.96
3,1,3.48,15.0,1.0,0.5,3.36,0.0,0.3,20.16
3,1,2.48,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3,1,1.5,13.0,1.0,0.5,0.0,0.0,0.3,14.8
3,1,1.0,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3,1,1.93,9.0,0.5,0.5,0.0,0.0,0.3,10.3
3,1,1.91,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,2.16,13.5,0.5,0.5,0.0,0.0,0.3,14.8
3,1,1.13,6.0,0.5,0.5,1.46,0.0,0.3,8.76
3,1,1.34,7.0,1.0,0.5,0.0,0.0,0.3,8.8
3,1,0.45,4.0,0.0,0.5,0.96,0.0,0.3,5.76
3,1,0.34,4.5,0.0,0.5,1.06,0.0,0.3,6.36
3,1,0.58,4.5,0.0,0.5,1.06,0.0,0.3,6.36
3,1,2.32,9.0,0.5,0.5,2.58,0.0,0.3,12.88
3,1,11.14,34.0,0.0,0.5,0.0,5.54,0.3,40.34
3,1,1.36,7.0,0.0,0.5,0.78,0.0,0.3,8.58
3,1,4.23,14.5,0.0,0.5,2.3,0.0,0.3,17.6
3,1,2.02,12.0,1.0,0.5,3.45,0.0,0.3,17.25
3,1,1.19,8.5,1.0,0.5,3.09,0.0,0.3,13.39
3,1,0.57,5.5,0.5,0.5,1.02,0.0,0.3,7.82
3,1,4.38,24.5,0.0,0.5,0.0,0.0,0.3,25.3
3,1,2.94,18.0,0.0,0.5,2.82,0.0,0.3,21.62
3,1,2.2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3,1,1.39,7.5,0.5,0.5,0.0,0.0,0.3,8.8
3,1,0.8,5.5,0.5,0.5,0.0,0.0,0.3,6.8
3,1,0.4,3.5,0.0,0.5,0.65,0.0,0.3,4.95
3,1,0.27,3.0,0.0,0.5,0.0,0.0,0.3,3.8
3,1,5.72,19.0,0.0,0.5,2.97,0.0,0.3,22.77
3,1,0.0,3.0,1.0,0.5,0.0,0.0,0.3,4.8
3,1,2.48,12.0,0.5,0.5,0.0,0.0,0.3,13.3
3,1,4.49,16.5,0.0,0.5,0.0,0.0,0.3,17.3
3,1,12.26,36.0,0.5,0.5,0.0,0.0,0.3,37.3
3,1,0.68,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3,1,3.89,12.5,0.5,0.5,0.0,0.0,0.3,13.8
3,1,8.15,26.0,0.0,0.5,0.0,0.0,0.3,26.8
3,1,1.64,10.5,1.0,0.5,0.0,0.0,0.3,12.3
3,1,2.55,11.0,0.0,0.5,2.36,0.0,0.3,14.16
3,1,1.26,10.5,1.0,0.5,1.23,0.0,0.3,13.53
3,1,1.24,7.0,0.5,0.5,1.25,0.0,0.3,9.55
3,1,1.43,11.0,1.0,0.5,2.56,0.0,0.3,15.36
3,1,9.04,27.0,0.0,0.5,1.39,0.0,0.3,29.19
3,1,1.17,7.5,1.0,0.5,1.86,0.0,0.3,11.16
3,1,5.79,22.5,0.0,0.5,0.0,0.0,0.3,23.3
3,1,4.12,17.5,0.5,0.5,2.82,0.0,0.3,21.62
3,1,21.51,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,0.39,4.0,0.5,0.5,1.06,0.0,0.3,6.36
3,1,0.35,3.5,0.5,0.5,0.0,0.0,0.3,4.8
3,1,7.1,23.0,0.5,0.5,0.0,0.0,0.3,24.3
3,1,1.99,15.5,1.0,0.5,3.46,0.0,0.3,20.76
3,1,6.51,21.5,0.0,0.5,1.5,0.0,0.3,23.8
3,1,1.53,10.0,0.0,0.5,1.62,0.0,0.3,12.42
3,1,1.02,6.0,1.0,0.5,1.56,0.0,0.3,9.36
3,1,1.47,10.0,0.0,0.5,2.16,0.0,0.3,12.96
3,1,0.66,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3,1,0.48,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3,1,2.48,12.5,0.0,0.5,0.2,0.0,0.3,13.5
3,1,2.77,16.5,0.0,0.5,0.0,0.0,0.3,17.3
3,1,1.69,9.5,0.5,0.5,0.0,0.0,0.3,10.8
3,1,1.76,11.5,0.0,0.5,0.0,0.0,0.3,12.3
3,1,0.74,5.0,1.0,0.5,1.7,0.0,0.3,8.5
3,1,1.38,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,2.62,11.0,0.0,0.5,0.0,0.0,0.3,11.8
3,1,1.71,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,2.6,13.5,0.5,0.5,2.22,0.0,0.3,17.02
3,1,0.81,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3,1,1.22,9.0,0.5,0.5,0.0,0.0,0.3,10.3
3,1,7.26,22.5,0.0,0.5,3.5,0.0,0.3,26.8
3,1,0.19,2.5,1.0,0.5,0.0,0.0,0.3,4.3
3,2,1.72,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,9.14,34.0,0.0,0.5,1.74,0.0,0.3,36.54
3,1,4.02,15.0,0.5,0.5,1.63,0.0,0.3,17.93
3,1,4.94,19.5,0.5,0.5,1.04,0.0,0.3,21.84
3,1,1.25,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,0.9,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,0.76,5.0,0.5,0.5,0.0,0.0,0.3,6.3
3,1,0.81,5.0,1.0,0.5,1.36,0.0,0.3,8.16
3,1,0.81,5.0,0.0,0.5,1.16,0.0,0.3,6.96
3,1,2.57,11.5,0.0,0.5,0.0,0.0,0.3,12.3
3,1,0.17,4.0,0.5,0.5,0.0,0.0,0.3,5.3
3,1,2.08,8.5,0.5,0.5,1.96,0.0,0.3,11.76
3,1,7.66,22.5,0.5,0.5,0.0,0.0,0.3,23.8
3,1,17.65,52.0,0.0,0.5,5.83,5.54,0.3,64.17
3,1,1.76,11.0,0.0,0.5,0.0,0.0,0.3,11.8
3,1,0.89,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3,1,11.4,33.5,0.5,0.5,0.0,5.54,0.3,40.34
3,1,0.3,3.0,0.0,0.5,0.0,0.0,0.3,3.8
3,1,4.27,17.0,0.0,0.5,0.0,0.0,0.3,17.8
3,1,2.06,9.5,0.5,0.5,0.0,0.0,0.3,10.8
3,1,0.79,6.5,1.0,0.5,0.83,0.0,0.3,9.13
3,1,10.82,44.5,0.5,0.5,9.16,0.0,0.3,54.96
3,1,13.29,38.5,0.0,0.5,8.97,5.54,0.3,53.81
3,1,8.51,30.0,0.5,0.5,7.37,5.54,0.3,44.21
3,1,0.76,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3,1,1.66,10.5,0.0,0.5,1.47,0.0,0.3,12.77
3,1,20.95,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,2.78,12.0,0.0,0.5,1.92,0.0,0.3,14.72
3,1,0.7,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,2.26,11.0,0.0,0.5,2.36,0.0,0.3,14.16
3,1,2.1,10.5,0.5,0.5,0.0,0.0,0.3,11.8
3,1,2.73,14.0,0.0,0.5,0.0,0.0,0.3,14.8
3,1,11.58,38.0,1.0,0.5,7.96,0.0,0.3,47.76
3,1,1.2,7.5,0.0,0.5,1.66,0.0,0.3,9.96
3,1,1.51,8.5,1.0,0.5,0.0,0.0,0.3,10.3
3,1,1.78,7.5,0.5,0.5,0.0,0.0,0.3,8.8
3,1,1.36,8.5,0.5,0.5,0.98,0.0,0.3,10.78
3,1,1.35,7.0,0.5,0.5,1.66,0.0,0.3,9.96
3,1,17.75,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,10.72,44.0,1.0,0.5,9.16,0.0,0.3,54.96
3,1,0.64,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,1.83,12.5,0.5,0.5,0.0,0.0,0.3,13.8
3,1,0.09,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,2.54,11.5,0.0,0.5,1.85,0.0,0.3,14.15
3,1,1.11,8.0,1.0,0.5,0.0,0.0,0.3,9.8
3,1,1.58,9.0,0.0,0.5,1.96,0.0,0.3,11.76
3,1,0.89,6.0,1.0,0.5,0.0,0.0,0.3,7.8
3,1,2.13,10.0,1.0,0.5,0.0,0.0,0.3,11.8
3,1,0.8,7.0,1.0,0.5,1.76,0.0,0.3,10.56
3,1,1.33,11.0,1.0,0.5,0.0,0.0,0.3,12.8
3,1,2.79,11.5,0.5,0.5,0.0,0.0,0.3,12.8
3,1,2.94,15.5,0.0,0.5,0.0,0.0,0.3,16.3
3,1,1.35,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3,1,1.84,8.0,0.5,0.5,0.19,0.0,0.3,9.49
3,1,0.57,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3,1,0.84,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3,1,2.3,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,0.5,4.5,0.5,0.5,5.8,0.0,0.3,11.6
3,1,0.84,6.0,1.0,0.5,1.17,0.0,0.3,8.97
3,1,16.86,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,9.32,34.5,0.0,0.5,10.21,5.54,0.3,51.05
3,1,2.36,14.0,0.5,0.5,0.0,0.0,0.3,15.3
3,1,3.67,15.0,1.0,0.5,0.0,0.0,0.3,16.8
3,1,2.35,11.5,0.0,0.5,0.0,0.0,0.3,12.3
3,1,2.37,10.0,1.0,0.5,2.36,0.0,0.3,14.16
3,1,4.48,17.0,0.0,0.5,0.0,0.0,0.3,17.8
3,1,1.77,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3,1,0.61,4.0,0.0,0.5,0.0,0.0,0.3,4.8
3,1,1.6,7.5,1.0,0.5,0.0,0.0,0.3,9.3
3,1,0.9,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3,1,0.6,4.5,0.5,0.5,1.45,0.0,0.3,7.25
3,1,1.66,12.0,1.0,0.5,0.0,0.0,0.3,13.8
3,1,18.58,51.0,0.0,0.5,5.7,0.0,0.3,57.5
3,1,3.42,13.0,0.5,0.5,2.57,0.0,0.3,16.87
3,1,1.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3,1,2.31,11.0,0.5,0.5,2.46,0.0,0.3,14.76
3,1,2.39,18.5,0.5,0.5,0.0,0.0,0.3,19.8
3,1,1.39,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3,1,2.21,9.5,0.5,0.5,0.0,0.0,0.3,10.8
3,1,2.42,11.5,0.5,0.5,0.0,0.0,0.3,12.8
3,1,1.29,8.5,0.5,0.5,0.0,0.0,0.3,9.8
3,1,1.47,10.5,0.0,0.5,0.0,0.0,0.3,11.3
3,1,0.99,8.0,0.0,0.5,1.32,0.0,0.3,10.12
3,1,0.98,8.0,0.5,0.5,1.86,0.0,0.3,11.16
3,1,2.07,11.0,0.0,0.5,0.0,0.0,0.3,11.8
3,1,0.95,5.5,0.5,0.5,0.0,0.0,0.3,6.8
3,1,1.82,9.5,0.5,0.5,0.0,0.0,0.3,10.8
3,1,9.52,28.5,1.0,0.5,5.38,5.54,0.3,41.22
3,1,1.28,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,0.69,5.5,0.5,0.5,0.07,0.0,0.3,6.87
3,1,3.33,13.5,0.5,0.5,4.44,0.0,0.3,19.24
3,1,0.27,3.0,1.0,0.5,0.96,0.0,0.3,5.76
3,1,3.1,20.0,1.0,0.5,2.18,0.0,0.3,23.98
3,1,0.92,6.5,0.5,0.5,0.0,0.0,0.3,7.8
3,1,0.66,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3,1,1.84,7.5,0.0,0.5,1.25,0.0,0.3,9.55
3,1,1.12,8.0,0.0,0.5,0.0,0.0,0.3,8.8
3,1,0.71,7.5,1.0,0.5,0.0,0.0,0.3,9.3
3,1,21.06,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,17.43,52.0,0.0,0.5,10.56,0.0,0.3,63.36
3,1,0.64,4.5,1.0,0.5,1.26,0.0,0.3,7.56
3,1,0.95,5.5,0.5,0.5,0.0,0.0,0.3,6.8
3,1,3.33,13.5,0.5,0.5,2.96,0.0,0.3,17.76
3,1,0.75,5.5,0.0,0.5,0.95,0.0,0.3,7.25
3,1,5.41,18.0,1.0,0.5,0.0,0.0,0.3,19.8
3,1,1.62,8.5,1.0,0.5,1.03,0.0,0.3,11.33
3,1,0.7,5.5,0.0,0.5,1.26,0.0,0.3,7.56
3,1,1.3,8.0,0.0,0.5,1.32,0.0,0.3,10.12
3,1,9.11,31.5,0.0,0.5,5.68,5.54,0.3,43.52
3,1,2.37,10.0,0.5,0.5,0.0,0.0,0.3,11.3
3,1,1.0,8.0,1.0,0.5,0.0,0.0,0.3,9.8
3,1,1.21,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3,1,1.01,6.5,0.5,0.5,1.56,0.0,0.3,9.36
3,1,2.49,18.0,1.0,0.5,2.97,0.0,0.3,22.77
3,1,3.85,13.5,0.5,0.5,2.96,0.0,0.3,17.76
3,1,0.47,3.5,0.5,0.5,0.0,0.0,0.3,4.8
3,1,5.22,19.0,0.0,0.5,0.0,0.0,0.3,19.8
3,1,1.2,7.0,0.5,0.5,2.08,0.0,0.3,10.38
3,1,14.68,42.0,0.0,0.5,0.0,0.0,0.3,42.8
3,1,1.19,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,0.85,5.0,1.0,0.5,0.0,0.0,0.3,6.8
3,1,0.82,6.0,0.0,0.5,0.0,0.0,0.3,6.8
3,1,0.06,2.5,0.5,0.5,0.0,0.0,0.3,3.8
3,1,2.43,13.5,0.0,0.5,2.86,0.0,0.3,17.16
3,1,1.86,12.0,0.5,0.5,0.0,0.0,0.3,13.3
3,1,2.22,11.0,0.5,0.5,0.0,0.0,0.3,12.3
3,1,2.56,10.5,0.5,0.5,1.0,0.0,0.3,12.8
3,1,3.57,14.5,0.5,0.5,2.84,0.0,0.3,18.64
3,1,1.78,8.0,0.0,0.5,1.76,0.0,0.3,10.56
3,3,17.21,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,0.91,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3,1,4.61,18.0,0.5,0.5,2.0,0.0,0.3,21.3
3,1,0.0,2.5,0.0,0.5,0.0,0.0,0.3,3.3
3,1,1.78,7.0,0.5,0.5,0.0,0.0,0.3,8.3
3,1,1.73,7.5,0.5,0.5,1.76,0.0,0.3,10.56
3,1,4.51,16.0,0.5,0.5,0.0,0.0,0.3,17.3
3,1,11.73,39.0,0.0,0.5,0.0,0.0,0.3,39.8
3,1,1.39,10.0,0.0,0.5,1.08,0.0,0.3,11.88
3,1,0.63,4.5,1.0,0.5,0.0,0.0,0.3,6.3
3,1,1.29,9.5,0.0,0.5,0.0,0.0,0.3,10.3
3,1,1.02,5.5,0.5,0.5,0.0,0.0,0.3,6.8
3,1,0.7,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,5.24,21.5,0.5,0.5,2.28,0.0,0.3,25.08
3,1,6.73,29.5,0.5,0.5,0.0,0.0,0.3,30.8
3,1,11.56,36.5,0.0,0.5,0.0,0.0,0.3,37.3
3,1,1.19,7.0,1.0,0.5,0.0,0.0,0.3,8.8
3,1,4.52,16.5,0.0,0.5,0.0,0.0,0.3,17.3
3,1,5.95,21.5,0.0,0.5,1.12,0.0,0.3,23.42
3,1,2.15,13.5,0.0,0.5,0.0,0.0,0.3,14.3
3,1,9.22,36.5,0.5,0.5,10.84,5.54,0.3,54.18
3,1,15.43,52.0,0.0,0.5,11.67,5.54,0.3,70.01
3,1,0.0,2.5,0.0,0.5,0.0,0.0,0.3,3.3
3,1,1.47,14.0,1.0,0.5,0.0,0.0,0.3,15.8
3,1,1.18,8.5,0.5,0.5,1.47,0.0,0.3,11.27
3,1,2.39,11.5,0.0,0.5,1.0,0.0,0.3,13.3
3,1,0.5,6.5,0.0,0.5,1.46,0.0,0.3,8.76
3,1,1.3,6.5,0.0,0.5,0.0,0.0,0.3,7.3
3,1,1.46,7.5,1.0,0.5,1.86,0.0,0.3,11.16
3,1,1.52,11.0,0.0,0.5,2.36,0.0,0.3,14.16
3,1,3.35,14.0,0.5,0.5,0.0,0.0,0.3,15.3
3,1,1.68,8.0,1.0,0.5,0.0,0.0,0.3,9.8
3,1,1.69,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,0.76,5.5,0.5,0.5,1.36,0.0,0.3,8.16
3,1,4.71,17.5,0.5,0.5,3.76,0.0,0.3,22.56
3,1,1.29,9.5,1.0,0.5,1.7,0.0,0.3,13.0
3,1,1.58,8.0,1.0,0.5,0.0,0.0,0.3,9.8
3,1,4.35,16.5,0.5,0.5,0.0,0.0,0.3,17.8
3,1,0.42,4.0,0.5,0.5,1.06,0.0,0.3,6.36
3,1,4.63,22.0,0.0,0.5,0.0,0.0,0.3,22.8
3,1,9.34,32.0,0.0,0.5,0.0,5.54,0.3,38.34
3,1,2.01,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,0.66,4.5,1.0,0.5,0.0,0.0,0.3,6.3
3,1,1.34,9.5,1.0,0.5,0.0,0.0,0.3,11.3
3,1,1.93,8.5,0.5,0.5,1.96,0.0,0.3,11.76
3,1,2.33,9.5,0.0,0.5,0.0,0.0,0.3,10.3
3,1,1.35,7.0,0.5,0.5,1.66,0.0,0.3,9.96
3,1,0.81,5.0,0.5,0.5,0.13,0.0,0.3,6.43
3,1,2.23,11.5,1.0,0.5,2.66,0.0,0.3,15.96
3,1,1.44,7.0,0.0,0.5,0.78,0.0,0.3,8.58
3,1,3.56,14.0,0.5,0.5,1.53,0.0,0.3,16.83
3,1,2.14,10.5,0.5,0.5,0.12,0.0,0.3,11.92
3,1,3.17,14.0,1.0,0.5,1.58,0.0,0.3,17.38
3,1,0.7,4.5,0.5,0.5,0.81,0.0,0.3,6.61
3,1,7.69,25.5,0.5,0.5,4.85,5.54,0.3,37.19
3,1,0.32,4.0,1.0,0.0,0.0,0.0,0.0,5.8
3,1,2.65,12.0,1.0,0.5,2.76,0.0,0.3,16.56
3,1,29.96,79.5,17.5,0.5,0.0,32.08,0.6,130.18
3,1,0.82,7.5,1.0,0.5,0.0,0.0,0.3,9.3
3,1,10.02,29.5,1.0,0.5,6.26,0.0,0.3,37.56
3,1,2.17,11.0,0.0,0.5,0.0,0.0,0.3,11.8
3,1,6.27,19.5,0.0,0.5,0.0,0.0,0.3,20.3
3,1,0.8,5.0,0.0,0.5,0.87,0.0,0.3,6.67
3,1,0.88,6.0,1.0,0.5,0.0,0.0,0.3,7.8
3,1,3.55,13.0,0.0,0.5,0.0,0.0,0.3,13.8
3,1,1.5,7.0,0.5,0.5,0.0,0.0,0.3,8.3
3,1,2.78,12.0,0.0,0.5,1.28,0.0,0.3,14.08
3,1,0.41,3.5,0.0,0.5,0.0,0.0,0.3,4.3
3,1,3.31,15.0,1.0,0.5,3.36,0.0,0.3,20.16
3,1,2.28,9.0,0.5,0.5,2.58,0.0,0.3,12.88
3,1,0.63,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3,1,2.64,13.5,0.5,0.5,0.0,0.0,0.3,14.8
3,1,1.41,9.0,1.0,0.5,1.08,0.0,0.3,11.88
3,1,14.82,45.5,0.5,0.5,10.47,5.54,0.3,62.81
3,1,5.3,19.0,0.0,0.5,1.98,0.0,0.3,21.78
3,1,6.21,20.0,0.5,0.5,0.0,0.0,0.3,21.3
3,1,2.81,12.0,0.5,0.5,0.0,0.0,0.3,13.3
3,1,0.58,4.5,1.0,0.5,1.26,0.0,0.3,7.56
3,1,1.58,8.0,0.5,0.5,0.0,0.0,0.3,9.3
3,1,1.96,9.5,0.5,0.5,2.0,0.0,0.3,12.8
3,1,1.85,7.5,0.5,0.5,0.44,0.0,0.3,9.24
3,1,5.72,26.0,0.5,0.5,2.73,0.0,0.3,30.03
3,1,7.15,22.5,0.5,0.5,0.0,5.54,0.3,29.34
3,1,1.19,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,8.4,23.5,0.5,0.5,4.25,5.54,0.3,34.59
3,1,0.68,7.5,0.0,0.5,0.83,0.0,0.3,9.13
3,1,0.98,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,1.77,8.5,1.0,0.5,0.0,0.0,0.3,10.3
3,1,0.79,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,1.86,8.5,1.0,0.5,1.03,0.0,0.3,11.33
3,1,1.62,8.5,0.0,0.5,1.67,0.0,0.3,10.97
3,1,2.55,9.5,0.0,0.5,1.03,0.0,0.3,11.33
3,1,1.62,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3,1,0.49,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3,1,17.56,58.0,0.5,0.5,0.0,0.0,0.3,59.3
3,1,0.97,7.5,0.0,0.5,1.66,0.0,0.3,9.96
3,1,2.09,12.0,0.0,0.5,0.26,0.0,0.3,13.06
3,1,1.94,10.5,1.0,0.5,0.0,0.0,0.3,12.3
3,1,0.0,52.0,0.0,0.5,10.56,0.0,0.3,63.36
3,1,1.13,7.0,0.0,0.5,1.17,0.0,0.3,8.97
3,1,1.79,8.5,0.5,0.5,1.96,0.0,0.3,11.76
3,1,1.97,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,2.13,10.0,0.5,0.5,2.26,0.0,0.3,13.56
3,1,0.34,3.5,0.0,0.5,0.0,0.0,0.3,4.3
3,1,10.02,30.5,0.0,0.5,0.0,0.0,0.3,31.3
3,1,0.69,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,1.12,8.5,0.0,0.5,0.0,0.0,0.3,9.3
3,1,2.0,9.5,0.0,0.5,1.03,0.0,0.3,11.33
3,1,0.54,5.5,1.0,0.5,0.0,0.0,0.3,7.3
3,1,17.55,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,8.22,35.5,0.0,0.5,0.0,5.54,0.3,41.84
3,1,1.4,9.5,0.0,0.5,0.0,0.0,0.3,10.3
3,1,0.82,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3,1,1.36,8.0,0.5,0.5,1.86,0.0,0.3,11.16
3,1,16.89,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,1.33,7.0,0.5,0.5,0.83,0.0,0.3,9.13
3,1,3.5,15.5,0.5,0.5,0.0,0.0,0.3,16.8
3,1,1.53,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,2.07,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,0.82,5.5,0.0,0.5,0.0,0.0,0.3,6.3
3,1,0.67,5.5,0.0,0.5,1.26,0.0,0.3,7.56
3,1,1.78,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,14.09,38.5,0.5,0.5,0.0,0.0,0.3,39.8
3,1,1.7,9.5,0.5,0.5,0.0,0.0,0.3,10.8
3,1,1.55,10.5,1.0,0.5,0.0,0.0,0.3,12.3
3,1,2.06,8.0,0.5,0.5,0.0,0.0,0.3,9.3
3,1,4.89,20.0,0.0,0.5,0.0,0.0,0.3,20.8
3,1,0.73,7.5,0.0,0.5,0.0,0.0,0.3,8.3
3,1,0.31,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3,1,1.09,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,0.77,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,1.85,9.5,0.5,0.5,1.08,0.0,0.3,11.88
3,1,1.74,17.0,0.0,0.5,4.45,0.0,0.3,22.25
3,1,2.19,16.5,0.0,0.5,0.0,0.0,0.3,17.3
3,1,0.52,4.5,0.0,0.5,0.0,0.0,0.3,5.3
3,1,2.46,14.0,0.5,0.5,0.0,0.0,0.3,15.3
3,1,2.34,10.0,0.0,0.5,0.0,0.0,0.3,10.8
3,1,0.69,5.5,0.0,0.5,1.26,0.0,0.3,7.56
3,1,17.39,52.0,0.0,0.5,0.0,5.54,0.3,58.34
3,1,0.66,4.5,0.5,0.5,0.0,0.0,0.3,5.8
3,1,0.92,6.0,0.0,0.5,1.02,0.0,0.3,7.82
3,1,0.76,5.5,0.0,0.5,1.13,0.0,0.3,7.43
3,1,19.8,52.0,0.0,0.5,11.67,5.54,0.3,70.01
3,1,0.94,6.5,0.5,0.5,1.95,0.0,0.3,9.75
3,1,6.83,22.5,1.0,0.5,0.0,0.0,0.3,24.3
3,1,0.69,5.0,1.0,0.5,1.7,0.0,0.3,8.5
3,1,6.71,23.5,1.0,0.5,0.0,0.0,0.3,25.3
3,1,2.15,11.0,0.5,0.5,0.0,0.0,0.3,12.3
3,1,7.8,35.5,0.5,0.5,0.0,0.0,0.3,36.8
3,1,1.35,9.0,0.0,0.5,0.0,0.0,0.3,9.8
3,1,2.24,8.5,0.5,0.5,0.0,0.0,0.3,9.8
3,1,0.8,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3,1,5.17,20.5,0.5,0.5,0.0,0.0,0.3,21.8
3,1,4.89,17.5,0.0,0.5,2.75,0.0,0.3,21.05
3,1,0.66,5.0,0.0,0.5,0.0,0.0,0.3,5.8
3,1,2.75,12.0,1.0,0.5,0.0,0.0,0.3,13.8
3,1,0.86,5.5,0.5,0.5,0.07,0.0,0.3,6.87
3,1,2.08,14.5,1.0,0.5,4.89,0.0,0.3,21.19
3,1,3.28,16.5,0.0,0.5,3.46,0.0,0.3,20.76
3,1,1.38,9.0,0.0,0.5,1.47,0.0,0.3,11.27
3,1,3.53,13.5,0.5,0.5,0.3,0.0,0.3,15.1
3,1,1.06,10.5,0.0,0.5,2.83,0.0,0.3,14.13
3,1,2.69,15.0,0.0,0.5,1.58,0.0,0.3,17.38
3,1,0.83,5.5,1.0,0.5,0.0,0.0,0.3,7.3
3,1,2.26,12.5,0.0,0.5,0.0,0.0,0.3,13.3
3,1,3.23,13.5,0.5,0.5,0.0,0.0,0.3,14.8
3,1,1.72,8.5,0.5,0.5,0.0,0.0,0.3,9.8
3,1,11.66,35.0,0.5,0.5,3.63,0.0,0.3,39.93
3,1,8.67,33.0,0.0,0.5,0.0,0.0,0.3,33.8
3,1,0.99,6.0,0.5,0.5,1.83,0.0,0.3,9.13
3,1,1.42,7.0,0.0,0.5,0.0,0.0,0.3,7.8
3,1,2.49,10.0,0.5,0.5,1.13,0.0,0.3,12.43
3,1,4.18,21.5,0.0,0.5,0.0,0.0,0.3,22.3
3,1,1.15,6.5,0.0,0.5,0.88,0.0,0.3,8.18
3,1,4.08,19.5,1.0,0.5,0.0,0.0,0.3,21.3
3,1,8.86,29.5,0.0,0.5,4.55,0.0,0.3,34.85
3,1,4.09,24.0,0.0,0.5,0.0,5.54,0.3,30.34
3,1,1.07,7.0,0.0,0.5,1.56,0.0,0.3,9.36
3,1,1.96,8.0,0.5,0.5,27.9,0.0,0.3,37.2
3,1,6.35,28.5,0.0,0.5,6.97,5.54,0.3,41.81
3,1,6.1,21.5,0.5,0.5,4.56,0.0,0.3,27.36
3,1,0.77,5.0,0.5,0.5,1.26,0.0,0.3,7.56
3,1,10.32,30.5,0.5,0.5,3.18,0.0,0.3,34.98
3,1,5.91,21.5,0.5,0.5,0.0,0.0,0.3,22.8
3,1,1.3,7.5,0.5,0.5,0.88,0.0,0.3,9.68
